ID,name,address,type,length,deadband,label,ELEMENT_NAME,varInvalid1,functTrans,SubscriptionPeriod,RefreshPeriod,link_object_is_from_object_type
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-PTTCIBRAL,deiZXNPSCADAAJXG0002-PTTCIBRAL,160/002/00193/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-LOWGAPRAL,deiZXNPSCADAAJXG0002-LOWGAPRAL,160/002/00194/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-ABOFTRCI,deiZXNPSCADAAJXG0002-ABOFTRCI,160/002/00195/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-OPOFCIBR,deiZXNPSCADAAJXG0002-OPOFCIBR,160/002/00196/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-FITHPCOP,deiZXNPSCADAAJXG0002-FITHPCOP,160/002/00200/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-DI1SCHARGE,deiZXNPSCADAAJXG0002-DI1SCHARGE,160/002/00201/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-PTBPOSTA,deiZXNPSCADAAJXG0002-PTBPOSTA,160/002/00202/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-CAEVOSTA,deiZXNPSCADAAJXG0002-CAEVOSTA,160/002/00203/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-MAACTOSI,deiZXNPSCADAAJXG0002-MAACTOSI,160/002/00204/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0002-CLGCOARAV,deiZXNPSCADAAJXG0002-CLGCOARAV,160/002/00205/0/000001,DEIV,4,0,&DB_302-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
