ID,name,address,type,length,deadband,label,ELEMENT_NAME,varInvalid1,functTrans,SubscriptionPeriod,RefreshPeriod,link_object_is_from_object_type
:R:A:POLE_ZXN:FEP:SYS:FG01:VE0003,deoZXNSYSFEPFG01-SET,$SetComStatus-00096-1,DEOV,4,0,FG01 - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG01:VE0004,deiZXNSYSFEPFG01-LINK1,000/001/00145/4/000001,DEIV,4,0,FG01 - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG01:VE0005,deiZXNSYSFEPFG01-LINK2,000/001/00145/5/000001,DEIV,4,0,FG01 - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG01:VE0006,deiZXNSYSFEPFG01-LINK3,000/002/00145/4/000001,DEIV,4,0,FG01 - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG01:VE0007,deiZXNSYSFEPFG01-LINK4,000/002/00145/5/000001,DEIV,4,0,FG01 - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG02,FG02,,,,,FG02,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG02:VE0001,deiZXNSYSFEPFG02-COM,$ComStatus-00147/4+5,DEIV,4,0,FG02 - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG02:VE0002,deiZXNSYSFEPFG02-INF,$InfStatus-00097/4+5,DEIV,4,0,FG02 - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG02:VE0003,deoZXNSYSFEPFG02-SET,$SetComStatus-00097-1,DEOV,4,0,FG02 - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG02:VE0004,deiZXNSYSFEPFG02-LINK1,000/001/00147/4/000001,DEIV,4,0,FG02 - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG02:VE0005,deiZXNSYSFEPFG02-LINK2,000/001/00147/5/000001,DEIV,4,0,FG02 - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG02:VE0006,deiZXNSYSFEPFG02-LINK3,000/002/00147/4/000001,DEIV,4,0,FG02 - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:FG02:VE0007,deiZXNSYSFEPFG02-LINK4,000/002/00147/5/000001,DEIV,4,0,FG02 - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:UPS,UPS,,,,,UPS,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:UPS:VE0001,deiZXNSYSFEPUPS-COM,$ComStatus-00165/4+5,DEIV,4,0,UPS - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:UPS:VE0002,deiZXNSYSFEPUPS-INF,$InfStatus-00112/4+5,DEIV,4,0,UPS - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:UPS:VE0003,deoZXNSYSFEPUPS-SET,$SetComStatus-00112-1,DEOV,4,0,UPS - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:UPS:VE0004,deiZXNSYSFEPUPS-LINK1,000/001/00165/4/000001,DEIV,4,0,UPS - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:UPS:VE0005,deiZXNSYSFEPUPS-LINK2,000/001/00165/5/000001,DEIV,4,0,UPS - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:UPS:VE0006,deiZXNSYSFEPUPS-LINK3,000/002/00165/4/000001,DEIV,4,0,UPS - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:UPS:VE0007,deiZXNSYSFEPUPS-LINK4,000/002/00165/5/000001,DEIV,4,0,UPS - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD01,ASD01,,,,,ASD01,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD01:VE0001,deiZXNSYSFEPASD01-COM,$ComStatus-00105/4+5,DEIV,4,0,ASD01 - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD01:VE0002,deiZXNSYSFEPASD01-INF,$InfStatus-00064/4+5,DEIV,4,0,ASD01 - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD01:VE0003,deoZXNSYSFEPASD01-SET,$SetComStatus-00064-1,DEOV,4,0,ASD01 - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD01:VE0004,deiZXNSYSFEPASD01-LINK1,000/001/00105/4/000001,DEIV,4,0,ASD01 - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD01:VE0005,deiZXNSYSFEPASD01-LINK2,000/001/00105/5/000001,DEIV,4,0,ASD01 - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD01:VE0006,deiZXNSYSFEPASD01-LINK3,000/002/00105/4/000001,DEIV,4,0,ASD01 - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD01:VE0007,deiZXNSYSFEPASD01-LINK4,000/002/00105/5/000001,DEIV,4,0,ASD01 - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD02,ASD02,,,,,ASD02,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD02:VE0001,deiZXNSYSFEPASD02-COM,$ComStatus-00107/4+5,DEIV,4,0,ASD02 - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD02:VE0002,deiZXNSYSFEPASD02-INF,$InfStatus-00065/4+5,DEIV,4,0,ASD02 - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD02:VE0003,deoZXNSYSFEPASD02-SET,$SetComStatus-00065-1,DEOV,4,0,ASD02 - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD02:VE0004,deiZXNSYSFEPASD02-LINK1,000/001/00107/4/000001,DEIV,4,0,ASD02 - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD02:VE0005,deiZXNSYSFEPASD02-LINK2,000/001/00107/5/000001,DEIV,4,0,ASD02 - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD02:VE0006,deiZXNSYSFEPASD02-LINK3,000/002/00107/4/000001,DEIV,4,0,ASD02 - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD02:VE0007,deiZXNSYSFEPASD02-LINK4,000/002/00107/5/000001,DEIV,4,0,ASD02 - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD03,ASD03,,,,,ASD03,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD03:VE0001,deiZXNSYSFEPASD03-COM,$ComStatus-00109/4+5,DEIV,4,0,ASD03 - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD03:VE0002,deiZXNSYSFEPASD03-INF,$InfStatus-00066/4+5,DEIV,4,0,ASD03 - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD03:VE0003,deoZXNSYSFEPASD03-SET,$SetComStatus-00066-1,DEOV,4,0,ASD03 - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD03:VE0004,deiZXNSYSFEPASD03-LINK1,000/001/00109/4/000001,DEIV,4,0,ASD03 - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD03:VE0005,deiZXNSYSFEPASD03-LINK2,000/001/00109/5/000001,DEIV,4,0,ASD03 - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ASD03:VE0006,deiZXNSYSFEPASD03-LINK3,000/002/00109/4/000001,DEIV,4,0,ASD03 - FEP LINK3 STATUS,VE,,,,,
